開課序號,開課代碼,系所,組,年,班,全英語,MOOCS,限性別,中文課程名稱,英文課程名稱,學分,必/選,全/半,教師,地點時間,限修人數,選修人數,限修條件,備註,學期
4011,AAC7F72,校際臺大（學）,A,,大碩博,,,,生化技術與數據分析原理,Principles of Biochemical Techniques and Data Analysis,2.0,選,半,史有伶,五 7-8 新204,1,0,,生命科學院 ; 生化科學研究所 ; 除本所學生外優先錄取修習“尖端生物化學”領域專長模組之大學部學生。部分課程在中研院上課。 ; 限修學制：大、碩、博,1111
4030,AAC7F73,校際臺大（學）,A,,大碩博,,,,生理心理學專題研究,Advanced Biopsychology,3.0,選,半,賴文崧,二 A-C 南館S217,2,1,◎加退選全授權碼選課,理學院 ; 心理學研究所 ;   限修學制：大、碩、博,1111
4033,AAC7F74,校際臺大（學）,A,,大碩博,,,,生態檢核,Ecological Considerations for Engineering Projects,3.0,選,半,劉奇璋,五 2-4 林四,3,0,◎加退選全授權碼選課,生物資源暨農學院 ; 森林環境暨資源學研究所 ;   限修學制：大、碩、博,1111
4037,AAC7F75,校際臺大（學）,A,,大碩博,,,,田野工作,Field Work,3.0,選,半,黃克先,三 7-9 社318,2,2,◎加退選全授權碼選課,社會科學院 ; 社會學研究所 ;   限修學制：大三以上、碩、博,1111
4056,AAC7F76,校際臺大（學）,A,,大碩博,是,,,全球化時代的日本,Japan in the Age of Globalization,2.0,選,半,李宥霆,一 6-7 國發302,1,0,◎加退選全授權碼選課,社會科學院 ; 國家發展研究所 ;   限修學制：大、碩、博,1111
4057,AAC7F77,校際臺大（學）,A,,大碩博,是,,,全球創新的原理與實踐,Principles and Practices of Global Innovation,3.0,選,半,徐冠倫,五 2-4 綜401,1,0,◎加退選全授權碼選課 ◎初選不開放,創新設計學院 ; 創新領域學士學位學程 ; 初選不開放．初選不開放.以授權碼加選。修課申請：https://bit.ly/3dXo97m教室：計資208 ; 限修學制：大、碩、博,1111
4060,AAC7F78,校際臺大（學）,A,,大碩博,是,,,再生能源及生物資源循環利用技術,Renewable Energy and Bioresource Recycling Technologies,2.0,選,半,黃振康,五 4-6 計資106,3,0,,生物資源暨農學院 ; 生物機電工程學研究所 ; 與日本筑波大學遠距教學  上課日為9/30~12/23，每週五的11:20~14:10 ; 限修學制：大、碩、博,1111
4079,AAC7F79,校際臺大（學）,A,,大碩博,,,,地理空間模擬,Geospatial Simulation,3.0,選,半,溫在弘,四 7-9 地理305,2,0,◎加退選全授權碼選課,理學院 ; 地理環境資源學研究所 ;   限修學制：大、碩、博,1111
4125,AAC7F80,校際臺大（學）,A,,大碩博,,,,即時系統,Real-times Systems,3.0,選,半,郭大維,三 2-4 資107,5,3,◎加退選全授權碼選課,電機資訊學院 ; 資訊工程學研究所 ;   限修學制：大、碩、博,1111
4214,AAC7F81,校際臺大（學）,A,,大碩博,,,,社會科學程式設計,Programming for Social Science,3.0,選,半,謝吉隆,二 3-5 新聞103,1,0,◎加退選全授權碼選課,社會科學院 ; 新聞研究所 ; 新聞所學生優先。 ; 限修學制：大三以上、碩、博,1111
4223,AAC7F82,校際臺大（學）,A,,大碩博,,,,空氣與政治,Air and Politics,3.0,選,半,簡旭伸,五 7-9 地理二教室,5,0,◎加退選全授權碼選課,理學院 ; 地理環境資源學研究所 ;   限修學制：大、碩、博,1111
4240,AAC7F83,校際臺大（學）,A,,大碩博,,,,阿美族語的語言結構與文化(1),Amis Linguistics and Culture (I),3.0,選,半,張裕龍,三 2-4 文16,4,5,◎加退選全授權碼選課,文學院 ; 語言學研究所 ; 不計入語言所畢業學分，可抵充第二外國語。 ; 限修學制：大、碩、博,1111
4241,AAC7F84,校際臺大（學）,A,,大碩博,,,,青少年心理學專題討論,Seminar on Adolescent Psychology,3.0,選,半,周珮雯,五 2-4 南館S309,2,1,◎加退選全授權碼選課,理學院 ; 心理學研究所 ;   限修學制：大、碩、博,1111
4242,AAC7F85,校際臺大（學）,A,,大碩博,,,,非營利組織實習,Non-profit Organization Internships,2.0,選,半,蘇彩足,二 6-7 社科405,3,0,◎加退選全授權碼選課,社會科學院 ; 公共事務研究所 ; 實習課程。 ; 限修學制：大三以上、碩、博,1111
4271,AAC7F86,校際臺大（學）,A,,大碩博,,,,科技創新管理,Management of Technological Innovation,3.0,選,半,曾欽平,"三 2-4 博理112, 六 7-9 博理112",5,0,◎加退選全授權碼選課,電機資訊學院 ; 電子工程學研究所 ;   限修學制：大、碩、博,1111
4311,AAC7F88,校際臺大（學）,A,,大碩博,,,,食農議題傳播實踐,Mass Communication Practice in food and agriculture,3.0,選,半,邱玉蟬,三 2-4 生傳427室,1,0,◎加退選全授權碼選課,生物資源暨農學院 ; 生物產業傳播暨發展學研究所 ;   限修學制：大三以上、碩、博,1111
4329,AAC7F89,校際臺大（學）,A,,大碩博,是,,,氣候資料分析及數據應用,Analysis and Application of Climate Data,2.0,選,半,謝宜桓,五 7-8 全變中心G202,1,1,◎加退選全授權碼選課,理學院 ; 氣候變遷與永續發展國際學位學程 ; 線上課程 ; 限修學制：碩、博,1111
4330,AAC7F90,校際臺大（學）,A,,大碩博,,,,氣候環境政策的設計與決策行為,Climate Policy Design and Behavioral Change,2.0,選,半,黃建實,一 6-7 國發208,2,0,◎加退選全授權碼選課,社會科學院 ; 國家發展研究所 ;   限修學制：碩、博,1111
4344,AAC7F91,校際臺大（學）,A,,大碩博,,,,海洋資源學,Marine Resources,2.0,選,半,許鶴瀚,三 3-4 海研232,2,2,,理學院 ; 海洋研究所 ;   限修學制：大、碩、博,1111
4376,AAC7F92,校際臺大（學）,A,,大碩博,是,,,健康行為與臨床社會工作專題討論,Seminar on Health Behaviors and Clinical Social Work Practice,3.0,選,半,許正熙,三 2-4 請洽系所辦,2,0,◎加退選全授權碼選課,社會科學院 ; 社會工作學研究所 ; 社工系館104教室 ; 限修學制：大三以上、碩、博,1111
4396,AAC7F93,校際臺大（學）,A,,大碩博,,,,國際人權法專題討論二,Seminar on International Human Right Law (II),2.0,選,半,張文貞,二 8-9 請洽系所辦,5,0,◎必須先修過國際人權法專題討論一】 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 教室:霖1402。與研究所合開。 ; 限修學制：大、碩、博,1111
4397,AAC7F94,校際臺大（學）,A,,大碩博,,,,國際水法與比較水法,International Water Law and Comparative Water Law,3.0,選,半,李方中,二 6-9 新503,2,0,◎加退選全授權碼選課,工學院 ; 土木工程學研究所 ;   限修學制：大、碩、博,1111
4398,AAC7F95,校際臺大（學）,A,,大碩博,是,,,國際社會工作實務,International Social Work Practice,3.0,選,半,楊培珊,二 2-4 社209,2,0,◎加退選全授權碼選課,社會科學院 ; 社會工作學研究所 ;   限修學制：大三以上、碩、博,1111
4399,AAC7F96,校際臺大（學）,A,,大碩博,,,,國際金融市場暨財務管理,International Financial Markets and Financial Management,3.0,選,半,劉憶如,二 7-9 管二205,10,4,◎加退選全授權碼選課,管理學院 ; 財務金融學研究所 ;   限修學制：大、碩、博,1111
4410,AAC7F97,校際臺大（學）,A,,大碩博,是,,,基因與社會,Genomics and Societies,3.0,選,半,林孟瑢,一 7-9 社112,1,1,◎加退選全授權碼選課,社會科學院 ; 社會學研究所 ;   限修學制：大三以上、碩、博,1111
4454,AAC7F98,校際臺大（學）,A,,大碩博,,,,現代生物技術與健康,Modern Biotechnology and Health,2.0,選,半,詹迺立,四 3-4 普103,10,3,,醫學院 ; 生物化學暨分子生物學研究所 ;   限修學制：大、碩、博,1111
4467,AAC7F99,校際臺大（學）,A,,大碩博,是,,,粒子物理導論,Introduction to Particle Physics,3.0,選,半,熊  怡,四 7-9 新物716,1,0,,理學院 ; 物理學研究所 ;   限修學制：大、碩、博,1111
4468,AAC7G00,校際臺大（學）,A,,大碩博,,,,統計理論一,Theory of Statistics (I),3.0,選,半,楊鈞澔,"一 5 天數102, 四 8-9 天數102",2,0,◎加退選全授權碼選課,理學院 ; 統計與數據科學研究所 ; 上課教室天數102。  得替代高等統計推論一(MATH7603)。 ; 限修學制：大、碩、博,1111
4492,AAC7G01,校際臺大（學）,A,,大碩博,,,,貧窮、就業與社會政策,"Poverty, Employment and Social Policy",3.0,選,半,汪書華,二 7-9 社205,2,1,◎加退選全授權碼選課,社會科學院 ; 社會工作學研究所 ;   限修學制：大三以上、碩、博,1111
4496,AAC7G02,校際臺大（學）,A,,大碩博,,,,陶瓷熱製程,Thermal Process in Ceramics,3.0,選,半,段維新,三 2-4 工綜213,3,0,◎加退選全授權碼選課,工學院 ; 材料科學與工程學研究所 ;   限修學制：大、碩、博,1111
4508,AAC7G03,校際臺大（學）,A,,大碩博,,,,斯洛維尼亞語的語言結構與文化 (I),Slovene Linguistics and Culture (I),3.0,選,半,賴提雅,五 2-4 文17,10,1,◎加退選全授權碼選課,文學院 ; 語言學研究所 ; 不計入語言所畢業學分。可抵充第二外語。 ; 限修學制：大、碩、博,1111
4531,AAC7G04,校際臺大（學）,A,,大碩博,,,,森林碳匯與碳權交易,Forest Carbon Sink and Carbon Credit Trading,3.0,選,半,邱祈榮,三 6-8 新504,5,1,◎加退選全授權碼選課,生物資源暨農學院 ; 森林環境暨資源學研究所 ; 資源保育及管理學群選擇必修。 ; 限修學制：大、碩、博,1111
4552,AAC7G05,校際臺大（學）,A,,大碩博,,,,給每個人的演化生物學,Evolutionary Biology for Everyone,2.0,選,半,王弘毅,一 3-4 博雅201,2,2,,生命科學院 ; 生態學與演化生物學研究所 ;   限修學制：大、碩、博,1111
4563,AAC7G06,校際臺大（學）,A,,大碩博,,,,越南語的語言結構與文化(2),Vietnamese Linguistics and Culture (II),3.0,選,半,阮清華,五 3-5 文18,5,0,◎加退選全授權碼選課,文學院 ; 語言學研究所 ; 不計入語言所畢業學分，可抵充第二外國語。 ; 限修學制：大、碩、博,1111
4564,AAC7G07,校際臺大（學）,A,,大碩博,,,,超分子化學導論,Introduction to Supramolecular Chemistry,2.0,選,半,邱勝賢,三 6-7 綜301,5,0,◎加退選全授權碼選課,理學院 ; 化學研究所 ;   限修學制：大三以上、碩、博,1111
4582,AAC7G08,校際臺大（學）,A,,大碩博,,,,意識與知覺專題研究四,Research on Consciousness and Perception (IV),3.0,選,半,葉素玲,一 2-4 南館S217,1,1,◎加退選全授權碼選課,理學院 ; 心理學研究所 ;   限修學制：大、碩、博,1111
4597,AAC7G10,校際臺大（學）,A,,大碩博,,,,極小子流形專題,Topics in Minimal Submanifolds,3.0,選,半,李瑩英,三 2-4 天數201,2,1,,理學院 ; 數學研究所 ;   限修學制：大、碩、博,1111
4607,AAC7G11,校際臺大（學）,A,,大碩博,,,,經濟地理學特論：特區研究,Seminar on Economic Geography: the Studies of Special Economic Zones,3.0,選,半,徐進鈺,一 7-9 地理502,3,0,◎加退選全授權碼選課,理學院 ; 地理環境資源學研究所 ;   限修學制：大、碩、博,1111
4624,AAC7G12,校際臺大（學）,A,,大碩博,,,,資訊經濟與賽局理論,Information Economics and Game Theory,3.0,選,半,孔令傑,二 2-4 管二304,3,2,◎加退選全授權碼選課,管理學院 ; 資訊管理學研究所 ;   限修學制：大、碩、博,1111
4627,AAC7G13,校際臺大（學）,A,,大碩博,,,,資源管理應用地理資訊系統,Geographic Information System Application in Resource Management,3.0,選,半,鄭佳昆,四 10-B 造園館R101,2,0,◎加退選全授權碼選課,生物資源暨農學院 ; 園藝暨景觀學研究所 ; 景觀群必選。 ; 限修學制：大、碩、博,1111
4631,AAC7G14,校際臺大（學）,A,,大碩博,,,,農業品牌與產業六級化,Agriculture Brand and Sixth Industry Management,3.0,選,半,王淑美,一 6-8 生傳427室,2,0,◎加退選全授權碼選課,生物資源暨農學院 ; 生物產業傳播暨發展學研究所 ; 修課前請先與授課教師聯繫討論 ; 限修學制：大三以上、碩、博,1111
4650,AAC7G15,校際臺大（學）,A,,大碩博,,,,電腦輔助景觀設計,Computer-aided Landscape Design,3.0,選,半,鄭佳昆,一 10-B 造園館R101,2,0,◎加退選全授權碼選課,生物資源暨農學院 ; 園藝暨景觀學研究所 ; 景觀群必選。 ; 限修學制：大、碩、博,1111
4676,AAC7G16,校際臺大（學）,A,,大碩博,,,,臺灣小說與文化研究,Taiwanese Fiction and Cultural Studies,3.0,選,半,劉亮雅,一 8-10 普204,1,0,◎加退選全授權碼選課,文學院 ; 外國語文學研究所 ;   限修學制：大三以上、碩、博,1111
4697,AAC7G17,校際臺大（學）,A,,大碩博,,,,語音，大腦與多模態語言資料,"Speech, brain and multimodal data",3.0,選,半,謝舒凱,三 7-9 綜202,3,1,◎加退選全授權碼選課,文學院 ; 語言學研究所 ; 基礎Python課程。 ; 限修學制：大、碩、博,1111
4736,AAC7G18,校際臺大（學）,A,,大碩博,,,,歐美文化中的音樂與戲劇,Music and Theater in the Euro-American Context,3.0,選,半,陳人彥,五 2-4 樂學館105,1,1,◎加退選全授權碼選課 ◎初選不開放,文學院 ; 音樂學研究所 ; 初選不開放．初選不開放。有興趣選課請email跟授課教師聯絡。 ; 限修學制：大、碩、博,1111
4799,AAC7G19,校際臺大（學）,A,,大碩博,,,,癌症生物學,Cancer Biology,3.0,選,半,陳彥榮,三 3-5 博雅306,3,0,,生命科學院 ; 生化科技研究所 ;   限修學制：大、碩、博,1111
4827,AAC7G20,校際臺大（學）,A,,大碩博,,,,鯨豚、人類、海洋、保育,"Cetaceans, Humans, Oceans, and Conservation",3.0,選,半,楊瑋誠,五 8-10 博雅102,2,2,,生命科學院 ; 生態學與演化生物學研究所 ;   限修學制：大、碩、博,1111
4915,AAC7G22,校際臺大（學）,A,,大碩博,,,,VR/AR實境技術之原理及土木工程之應用,AR/VR techniques and their applications in civil engineering,3.0,選,半,李洢杰,三 2-4 綜201,4,0,◎加退選全授權碼選課,工學院 ; 土木工程學研究所 ; 先修大學工程數學，任一程式語言。 ; 限修學制：大、碩、博,1111
4917,AAC7G23,校際臺大（學）,A,,大碩博,,,,二十世紀藝術一,Twentieth-Century Art (I),3.0,選,半,劉巧楣,二 3-5 博雅406,0,0,◎加退選全授權碼選課,文學院 ; 歷史學研究所 ;   限修學制：大三以上、碩、博,1111
4918,AAC7G24,校際臺大（學）,A,,大碩博,,,,人力資源管理,Human Resources Management,3.0,選,半,劉念琪,二 7-9 管二203,0,1,◎加退選全授權碼選課,管理學院 ; 商學研究所 ;   限修學制：大三以上、碩、博,1111
4923,AAC7G25,校際臺大（學）,A,,大碩博,,,,人類學的情感與情緒研究,"Feelings, Emotions and Affect in Anthropology",3.0,選,半,黃郁茜,五 3-5 水源人105,0,0,◎加退選全授權碼選課,文學院 ; 人類學研究所 ; 限學士班高年級及碩士班學生修習。 ; 限修學制：大三以上、碩、博,1111
4924,AAC7G26,校際臺大（學）,A,,大碩博,,,,人類學量化研究,Quantitative Analyses in Anthropology,3.0,選,半,林圭偵,五 3-5 水源人201,0,0,◎加退選全授權碼選課,文學院 ; 人類學研究所 ; 限學士班高年級及碩士班學生修習。 ; 限修學制：大、碩、博,1111
4931,AAC7G28,校際臺大（學）,A,,大碩博,,,,土壤化學分析,Soil Chemical Analysis,2.0,選,半,何聖賓,五 3-4 農化二106,0,0,◎加退選全授權碼選課,生物資源暨農學院 ; 農業化學研究所 ;   限修學制：大四以上、碩、博,1111
4932,AAC7G29,校際臺大（學）,A,,大碩博,,,,土壤有機物管理與碳匯,Soil Organic Matter Management and Carbon Sink,3.0,選,半,鄭智馨,四 2-4 林三,0,0,◎加退選全授權碼選課,生物資源暨農學院 ; 森林環境暨資源學研究所 ; 森林生物學群、森林環境學群選擇必修。先修科目：森林土壤學。 ; 限修學制：大、碩、博,1111
4933,AAC7G30,校際臺大（學）,A,,大碩博,,,,土壤物理,Soil Physics,3.0,選,半,王昱力,四 2-4 生工202,0,0,◎加退選全授權碼選課,生物資源暨農學院 ; 生物環境系統工程學研究所 ;   限修學制：大、碩、博,1111
4937,AAC7G31,校際臺大（學）,A,,大碩博,,,,大學之煩：一場思維重置之旅,Reset Your Mind: Finding Your Way in College,3.0,選,半,葉丙成,四 A-D 普205,0,0,◎加退選全授權碼選課 ◎初選不開放,創新設計學院 ; 創新領域學士學位學程 ; 初選不開放．修課申請詳閱課程大綱。領導學程認列選修。 ; 限修學制：大、碩、博,1111
