開課序號,開課代碼,系所,組,年,班,全英語,MOOCS,限性別,中文課程名稱,英文課程名稱,學分,必/選,全/半,教師,地點時間,限修人數,選修人數,限修條件,備註,學期
4519,AAM1824,校際臺大（碩）,A,,,,,,寫本的獨特性：中國古代寫本個案專題研究,Manuscripts are Unique: Case Studies From Ancient China,2.0,選,半,傅敏怡,四 8-9 普205,2,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 中國文學研究所 ;   限修學制：碩、博,1112
4549,AAM1825,校際臺大（碩）,A,,,,,,數據參謀：思考的技術,Data Strategist,3.0,選,半,李家岩,五 2-4 管一204,2,0,◎課程不開放上修 ◎加退選全授權碼選課 ◎初選不開放,管理學院 ; 資訊管理學研究所 ; 初選不開放． ; 限修學制：碩、博,1112
4563,AAM1826,校際臺大（碩）,A,,,,,,談判: 合作之決策,Negotiation: Collaborative Decision Making,3.0,選,半,江炯聰,三 A-C 管一402,3,1,◎課程開放上修 ◎加退選全授權碼選課,管理學院 ; 商學研究所 ;   限修學制：大三以上、碩、博,1112
4690,AAM1827,校際臺大（碩）,A,,,,,,環境規劃設計實習一A,Workshop of Environmental Planning and Design (I)a,3.0,選,半,康旻杰,四 6-8 公館101,3,0,◎課程不開放上修,工學院 ; 建築與城鄉研究所 ; 高階實習：島的地景量度II ; 限修學制：碩,1112
4691,AAM1828,校際臺大（碩）,A,,,,,,環境規劃設計實習一B,Workshop of Environmental Planning and Design (I)b,3.0,選,半,黃麗玲,二 A-C 工綜305,1,0,◎課程不開放上修,工學院 ; 建築與城鄉研究所 ; 高階實習：智慧城市與數位民主 ; 限修學制：碩,1112
4706,AAM1829,校際臺大（碩）,A,,,,,,翻譯科技：語料庫,Translation Technology: Corpus Tools,2.0,選,半,徐嘉煜,二 6-7 博雅307,2,3,◎課程不開放上修 ◎加退選全授權碼選課 ◎初選不開放,文學院 ; 翻譯碩士學位學程 ; 初選不開放．可充抵必修翻譯科技。跨校選課須經授課教師晤談並確認符合先修規定者始得選修。中英文授課、不開放旁聽 ; 限修學制：碩、博,1112
4825,AAM1831,校際臺大（碩）,A,,,,,,《傳習錄》專題討論,Seminar on Wang Yang-Ming's CHUAN-XI- LU,3.0,選,半,蔡振豐,四 2-4 文16,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 中國文學研究所 ;   限修學制：碩、博,1112
4827,AAM1832,校際臺大（碩）,A,,,,,,人口老化與政策因應,Population Aging and policy responses,2.0,選,半,薛承泰,三 3-4 國發208,0,0,◎課程不開放上修 ◎加退選全授權碼選課,社會科學院 ; 國家發展研究所 ;   限修學制：碩,1112
4833,AAM1833,校際臺大（碩）,A,,,是,,,人類學研究成果英文發表,Presenting Anthropological Academic Research Results in English,2.0,選,半,高德,四 3-4 水源人302,0,0,◎課程不開放上修 ◎加退選全授權碼選課,"文學院 ; 人類學研究所 ; M level course, taught in English ; 限修學制：碩",1112
4842,AAM1834,校際臺大（碩）,A,,,,,,工程科學研究方法,Research Methods for Engineering and Natural Science,3.0,選,半,汪立本,四 3-5 土研405,0,0,◎課程不開放上修 ◎加退選全授權碼選課 ◎初選不開放,工學院 ; 土木工程學研究所 ; 初選不開放． ; 限修學制：碩,1112
4904,AAM1836,校際臺大（碩）,A,,,,,,日本民族誌專題,Seminar: Ethnography of Japan,3.0,選,半,張正衡,四 7-9 水源人308,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 人類學研究所 ; 研究所區域民族誌課程之一。 ; 限修學制：碩、博,1112
4905,AAM1837,校際臺大（碩）,A,,,是,,,日本娛樂產業之著作權商務議題,Copyright Business in the Japanese Entertainment Industry,2.0,選,半,安藤和宏,五 6-7 霖1506,0,0,◎課程開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ;   限修學制：大、碩、博,1112
4909,AAM1838,校際臺大（碩）,A,,,,,,比較公司法制專題研究一,Seminar on Comparative Corporation Law (I),2.0,選,半,陳肇鴻,四 3-4 霖研四1701,0,0,◎課程不開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ;   限修學制：碩,1112
4922,AAM1842,校際臺大（碩）,A,,,,,,比較法文化論II,Comparative Legal Culture II,2.0,選,半,伊藤知義,"二 1-2 霖研六1703, 四 1-2 霖研六1703",0,0,◎課程開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 日文授課。 ; 限修學制：大、碩、博,1112
4929,AAM1843,校際臺大（碩）,A,,,是,,,比較醫療法,Comparative Health Law,2.0,選,半,雷福特,"二 3-4 霖1302, 四 3-4 霖1302",0,0,◎課程開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ;   限修學制：大、碩、博,1112
4942,AAM1844,校際臺大（碩）,A,,,,,,古禮冠昏研究二,Study on Coming-of-Age Ceremony and Wedding Ceremony in Ancient China (II),2.0,選,半,彭美玲,一 8-9 博雅306,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 中國文學研究所 ;   限修學制：碩、博,1112
4983,AAM1845,校際臺大（碩）,A,,,,,,生產經濟學二,Production Economics (II),3.0,選,半,陸怡蕙,一 7-9 農經三,0,0,◎課程不開放上修 ◎加退選全授權碼選課,生物資源暨農學院 ; 農業經濟學研究所 ;   限修學制：碩,1112
4987,AAM1846,校際臺大（碩）,A,,,,,,生態翻譯,Ecological Translation,3.0,選,半,陳榮彬,一 7-9 博雅305,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 翻譯碩士學位學程 ; 可充抵必修專業翻譯。中英文授課、不開放旁聽。 ; 限修學制：碩、博,1112
5006,AAM1847,校際臺大（碩）,A,,,是,,,光合作用和藍綠菌專題討論,Photosynthesis and Cyanobacteria Seminar,2.0,選,半,何銘洋,二 3-4 生科632,0,0,◎課程不開放上修 ◎加退選全授權碼選課 ◎初選不開放,生命科學院 ; 生命科學所 ; 初選不開放．選課前請先徵求授課老師同意。 ; 限修學制：碩,1112
5010,AAM1848,校際臺大（碩）,A,,,是,,,全球心理精神健康與自殺防治與社區實務,Global Mental Health and Suicide Prevention and Practices in the Community,1.0,選,半,張書森,,0,0,◎課程不開放上修 ◎加退選全授權碼選課 ◎初選不開放,公共衛生學院 ; 全球衛生碩士學位學程 ; 初選不開放．寒假密集課程，日期：2022/12/27-30。僅開放已修課完畢之學生於系統開放後加選。 ; 限修學制：碩,1112
5016,AAM1849,校際臺大（碩）,A,,,是,,,全球衛生治理實務,The Practices of Global Health Governance,2.0,選,半,施金水,三 10-A 公衛210,0,0,◎課程不開放上修 ◎加退選全授權碼選課,公共衛生學院 ; 全球衛生碩士學位學程 ; 研究生及大學部高年級生無論有無經驗均歡迎修課。 ; 限修學制：碩,1112
5019,AAM1850,校際臺大（碩）,A,,,是,,,全球環境衛生學,Global Environmental Health Science,2.0,選,半,李婉甄,二 6-7 公衛208,0,0,◎課程不開放上修 ◎加退選全授權碼選課,公共衛生學院 ; 全球衛生碩士學位學程 ;   限修學制：碩,1112
5022,AAM1851,校際臺大（碩）,A,,,,,,刑事政策專題研究,Seminar on Criminal Policy,2.0,選,半,謝煜偉,二 3-4 霖1303,0,0,◎課程不開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ;   限修學制：碩,1112
5024,AAM1852,校際臺大（碩）,A,,,,,,刑事政策專題研究二,Seminar on Criminal Policy (II),2.0,選,半,謝煜偉,二 3-4 請洽系所辦,0,0,◎課程不開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 教室:霖1303。 ; 限修學制：碩,1112
5026,AAM1853,校際臺大（碩）,A,,,是,,,刑法、全球化和現代社會的挑戰,Criminal Law and the Challenges of Globalisation and Modern Society,1.0,選,半,薩茨格爾,"一 10-B 霖1304, 三 10-B 霖1304, 五 10-B 霖1304",0,0,◎課程開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 10AB on MAR 6.8.10.13.15@Room1709. ; 限修學制：大、碩、博,1112
5039,AAM1855,校際臺大（碩）,A,,,,,,同步口譯入門,Introduction to Simultaneous Interpretation,2.0,選,半,吳敏嘉,四 7-9 外教305,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 翻譯碩士學位學程 ; 口譯組必修課程、中英文授課、不開放旁聽。 ; 限修學制：碩、博,1112
5072,AAM1856,校際臺大（碩）,A,,,,,,行為實驗方法,Experimental Methods in Behavioral Studies,3.0,選,半,陳譽仁,二 7-9 管二研九,0,0,◎課程不開放上修 ◎加退選全授權碼選課,管理學院 ; 國際企業學研究所 ;   限修學制：碩、博,1112
5101,AAM1857,校際臺大（碩）,A,,,,,,言論自由專題研究一,Seminar on Freedom of Expression (I),2.0,選,半,林子儀,一 8-9 霖研七1709,0,0,◎課程不開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ;   限修學制：碩,1112
5115,AAM1858,校際臺大（碩）,A,,,是,,,性別、正義與美國家庭法,"Gender, Justice, and U.S. Family Law",1.0,選,半,金蘇珊,"一 10-B 霖1302, 二 10-B 霖1302, 三 10-B 霖1302",0,0,◎課程開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 10AB on MAR 16.17.20.21.22@Room1709. ; 限修學制：大、碩、博,1112
5179,AAM1859,校際臺大（碩）,A,,,,,,社會科學研究方法,Research Methods in the Social Sciences,3.0,選,半,林竣達,一 6-8 國發206,0,0,◎課程開放上修 ◎加退選全授權碼選課,社會科學院 ; 國家發展研究所 ;   限修學制：大、碩、博,1112
5193,AAM1860,校際臺大（碩）,A,,,,,,近世東亞古典海洋詩學專題研究,Studies of Classical Maritime Literature in East Asia,3.0,選,半,廖肇亨,二 2-4 文19,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 中國文學研究所 ; 修習此課程須具備日檢N2以上能力。 ; 限修學制：碩、博,1112
5194,AAM1861,校際臺大（碩）,A,,,,,,近代中日文化與思想,Culture and Thought of Modern China and Japan,3.0,選,半,李宥霆,一 2-4 國發210,0,0,◎課程不開放上修 ◎加退選全授權碼選課,社會科學院 ; 國家發展研究所 ;   限修學制：碩、博,1112
5200,AAM1862,校際臺大（碩）,A,,,,,,金融法專題研究一,Seminar on Financial Law ( I ),2.0,選,半,陳肇鴻,三 3-4 霖研五1702,0,0,◎課程不開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ;   限修學制：碩,1112
5232,AAM1866,校際臺大（碩）,A,,,,,,研究範式與寫作出版,Research Paradigms and Manuscript Writing,3.0,選,半,江俊毅,一 7-9 請洽系所辦,0,0,◎課程不開放上修 ◎加退選全授權碼選課,管理學院 ; 商學研究所 ; 上課教室：管二11樓研討室。 ; 限修學制：碩、博,1112
5234,AAM1867,校際臺大（碩）,A,,,,,,科技與作業策略,Technology and Operations Strategy,3.0,選,半,郭瑞祥,三 2-4 管一405,0,0,◎課程不開放上修 ◎加退選全授權碼選課,管理學院 ; 商學研究所 ;   限修學制：碩、博,1112
5238,AAM1868,校際臺大（碩）,A,,,是,,,科學寫作與發表,Scientific Writing for Publication,3.0,選,半,谷邁世,"二 3-4 大氣A108, 四 4 大氣A104",0,0,◎課程不開放上修 ◎加退選全授權碼選課,理學院 ; 大氣科學研究所 ; 博班生優先，若有名額開學後開放碩二生修課。欲修課可第一次上課到場與老師聯繫 ; 限修學制：碩、博,1112
5250,AAM1869,校際臺大（碩）,A,,,,,,計量方法,Quantitative Methods,3.0,選,半,李  揚,四 7-9 管二204,0,0,◎課程不開放上修 ◎加退選全授權碼選課,管理學院 ; 國際企業學研究所 ;   限修學制：碩、博,1112
5334,AAM1870,校際臺大（碩）,A,,,是,,,紐約公約下的國際仲裁,International Arbitration under the New York Convention,1.0,選,半,彭懷斐,"一 10-B 霖研七1709, 二 10-B 霖研七1709, 三 10-B 霖研七1709",0,0,◎課程開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 10AB on MAY 25.26.29.30.31@Room1709. ; 限修學制：大、碩、博,1112
5411,AAM1871,校際臺大（碩）,A,,,,,,國家學專題研究,Seminar on Theory of State,2.0,選,半,蔡宗珍,一 10-A 霖研五1702,0,0,◎課程不開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ;   限修學制：碩、博,1112
5428,AAM1872,校際臺大（碩）,A,,,是,,,國際商務仲裁法理,International Arbitration Jurisprudence,1.0,選,半,俞鴻玲,"一 10-C 霖研二1502, 四 10-C 霖研二1502",0,0,◎課程開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ;   限修學制：大、碩、博,1112
5429,AAM1873,校際臺大（碩）,A,,,是,,,國際商務與投資仲裁,International Commercial and Investment Arbitration,1.0,選,半,孔家希,三 6-7 霖1402,0,0,◎課程開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ;   限修學制：大、碩、博,1112
5443,AAM1874,校際臺大（碩）,A,,,,,,基礎逐步口譯(中譯英),Basic Consecutive Interpreting (Chinese to English),3.0,選,半,范家銘,二 7-9 翻譯會議室,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 翻譯碩士學位學程 ; 口譯組必修課程、中英文授課、不開放旁聽。 ; 限修學制：碩、博,1112
5444,AAM1875,校際臺大（碩）,A,,,,,,基礎逐步口譯(英譯中),Basic Consecutive Interpreting (English to Chinese),3.0,選,半,李筱雯,二 2-4 翻譯會議室,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 翻譯碩士學位學程 ; 口譯組必修課程、中英文授課、不開放旁聽。 ; 限修學制：碩、博,1112
5476,AAM1877,校際臺大（碩）,A,,,,,,專題研究：史坎楞的責怪詮釋,Independent Study: Scanlon's Account of Blame,1.0,選,半,王榮麟,三 6 哲研討室三,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 哲學研究所 ; 請先徵得授課教師及申請者同意後，始得選課。 ; 限修學制：碩,1112
5477,AAM1878,校際臺大（碩）,A,,,是,,,專題研究：克里普克《命名與必然性》,Independent Study: Kripke's Naming and Necessity,1.0,選,半,史德凡,二 7 請洽系所辦,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 哲學研究所 ; 請先徵得授課教師及申請者同意後，始得選課。 ; 限修學制：碩,1112
5604,AAM1879,校際臺大（碩）,A,,,,,,從臺灣看東亞研究專題,Seminar on the Study of East Asia through Taiwan-Based Resources,2.0,選,半,徐斯勤,一 8-9 社科研603,0,0,◎課程不開放上修 ◎加退選全授權碼選課 ◎初選不開放,社會科學院 ; 政治學研究所 ; 初選不開放．比較政治。 ; 限修學制：碩、博,1112
5611,AAM1880,校際臺大（碩）,A,,,,,,啟蒙形上學的當代應用,Contemporary Applications of Enlightenment Metaphysics,3.0,選,半,陳樂知,二 A-C 哲研討室二,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 哲學研究所 ; 研究所：A領域、B領域。  大學部：(B)西方哲學史群組。 ; 限修學制：碩,1112
5614,AAM1881,校際臺大（碩）,A,,,,,,現代刑事司法的當代議題,Contemporary Issues of Modern Criminal Justice,1.0,選,半,稻谷龍彥,"二 10-B 請洽系所辦, 三 10-B 請洽系所辦, 四 10-B 請洽系所辦, 五 10-B 霖研二1502",0,0,◎課程開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 日文授課。10AB on MAR 14.15.16.17.20@Room1502. ; 限修學制：大、碩、博,1112
5647,AAM1882,校際臺大（碩）,A,,,,,,組織與決策行為研討,Seminar on Organizations ＆ Decision-making,3.0,選,半,戚樹誠,三 7-9 管二研六,0,0,◎課程不開放上修 ◎加退選全授權碼選課,管理學院 ; 商學研究所 ;   限修學制：博,1112
5764,AAM1883,校際臺大（碩）,A,,,,,,智慧運輸系統平台設計,Intelligent Transport System Platform Design,3.0,選,半,陳彥向,三 2-4 土320,0,0,◎課程不開放上修 ◎加退選全授權碼選課,工學院 ; 土木工程學研究所 ;   限修學制：碩,1112
5776,AAM1884,校際臺大（碩）,A,,,是,,,發生學專題討論,Seminar  in  Developmental  Biology,2.0,選,半,李士傑,,0,0,◎課程不開放上修 ◎加退選全授權碼選課,生命科學院 ; 生命科學所 ; 時地另訂，請於開學前向授課教師查詢。 ; 限修學制：碩,1112
5796,AAM1885,校際臺大（碩）,A,,,,,,進階同步口譯(中譯英),Advanced Simultaneous Interpreting (Chinese to English),3.0,選,半,范家銘,二 2-4 外教305,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 翻譯碩士學位學程 ; 口譯組優先，參加口譯專業考者必修。中英文授課、不開放旁聽。 ; 限修學制：碩、博,1112
5797,AAM1886,校際臺大（碩）,A,,,,,,進階同步口譯(英譯中),Advanced Simultaneous Interpreting (English to Chinese),3.0,選,半,范家銘,一 2-4 外教305,0,0,◎課程不開放上修 ◎加退選全授權碼選課,文學院 ; 翻譯碩士學位學程 ; 口譯組優先，參加口譯專業考者必修。中英文授課、不開放旁聽。 ; 限修學制：碩、博,1112
5844,AAM1887,校際臺大（碩）,A,,,,,,資本市場法制專題研究一,Seminar on the  Capital  Market  Regulations (I),2.0,選,半,曾宛如,一 3-4 霖研四1701,0,0,◎課程不開放上修 ◎加退選全授權碼選課,法律學院 ; 法律研究所 ;   限修學制：碩、博,1112
